-0.022979612	-0.054588944	0.046835203	0.033421043	0.020935433	0.01290643	-0.0054916674	0.0809023	0.0022955264	0.029614462	0.003922612	-0.055652574	0.095473066	-0.022077067	0.03460442	0.04181327
-0.05781288	-0.029618816	0.058063313	0.07646505	0.0052757687	0.013663774	-0.0064365254	-0.02158642	0.04496287	-0.030059677	0.00026439177	-0.10677252	0.093956165	-0.06802096	0.030264253	0.037448723
-0.11095483	-0.13447206	0.044452574	0.037619304	-0.015669608	0.025219547	0.032439746	-0.027854426	0.0771251	-0.029162515	-0.049831335	0.016013043	0.09470828	-0.027264018	0.057666115	-0.01640278
0.02500072	-0.08147102	-0.021529874	0.08870183	-0.04173049	0.010716946	-0.0036023727	0.055676635	0.036600508	0.07382678	-0.022700675	0.042046037	0.04491931	-0.08193433	0.017640963	0.057502884
-0.018502334	-0.045679927	-0.021290107	0.02579263	0.014208316	-0.04284182	-0.045357168	-0.01715255	-0.0043179765	0.008062481	-8.873634e-06	-0.04796967	0.099912405	-0.059460863	0.0069239326	-0.016432334
-0.05722671	-0.10138506	0.005409232	0.004765695	-0.008971497	0.078837164	0.025558578	0.030315809	-0.027717762	-0.02324961	-0.0017851561	-0.019509207	0.10165883	-0.07310645	0.08550529	0.005941395
-0.14298773	-0.046358425	-0.005793682	0.08009058	0.099154554	-0.08762646	-0.027962588	-0.025391314	0.009797868	-0.016330168	-0.059126735	-0.0734129	0.005072977	-0.011712915	0.03793632	0.031269692
-0.053117126	-0.052071285	-0.03621468	0.07872888	0.025309803	-0.006801094	0.020415047	0.0039027222	0.07081355	-0.07014943	-0.052806105	-0.024176806	0.15708555	-0.017781341	-0.040669307	-0.06447002
-0.08384655	-0.008241718	0.06933551	0.09141168	0.03863638	0.023116924	-0.02885449	-0.0850246	0.018353924	0.035511725	0.0053413883	0.019636927	-0.02051487	-0.04651136	0.044051874	-5.5405384e-05
-0.08046228	-0.0039198864	0.022998504	0.078315414	-0.013065428	0.10733868	-0.0023166332	0.058568206	-0.029520845	-0.04078424	0.008120298	-0.03724373	0.037359875	-0.064227924	-0.08240439	-0.011800727
-0.09594286	-0.01322026	-0.06970458	0.06878867	0.0184832	-0.012961233	-0.0474252	0.055931024	-0.016519045	0.03991126	0.04255105	0.0029377737	0.082823135	-0.13212974	0.1155395	-0.01788397
-0.033968054	-0.08806606	0.09747731	-0.026916686	0.020883013	0.080116354	-0.021112496	0.057645887	0.06997492	-0.057534307	0.070050724	-0.043138202	-0.021783287	-0.047846735	-0.030045671	-0.013960273
-0.052066572	-0.009464362	-0.06945917	0.03943338	0.06476685	0.06591221	-0.0052236556	0.01711914	0.029305162	-0.01636802	0.017375963	-0.023028726	-0.019432582	0.008349343	0.14367415	0.0901021
-0.031460002	-0.04033372	-0.08913988	-0.056997657	0.00099446	-0.038531084	0.0075928206	0.06295255	-0.0021327103	-0.024422275	-0.030156722	0.019258402	-0.023587871	-0.061474945	0.04746942	-0.039925825
-0.03524578	-0.039168283	0.0137449885	0.088275656	0.075673304	0.0747049	0.0952833	0.03987593	0.04635817	0.025546536	0.0017257547	0.007565959	0.13422504	-0.048700213	0.011054039	0.04130737
-0.083970174	-0.045455765	0.005325063	0.04210446	-0.03851493	0.05648622	0.010436107	0.03435223	0.0004437141	0.015717825	-0.09089448	-0.0924845	0.05413913	0.03096562	0.053961404	0.016700706
0.0017899909	-0.1142001	0.017819863	-0.044424105	-0.022545394	0.038235977	0.02783657	0.00731086	-0.029992646	-0.028688444	-0.0048161787	-0.009119821	-0.04920554	-0.12858936	0.006550795	0.0694052
-0.0880892	-0.000386836	-0.041136462	0.039910294	-0.042808883	0.14578302	-0.0014581694	0.05221619	-0.0034596103	-0.07841533	0.039225474	-0.025872054	0.026387079	0.025972255	-0.09457479	0.010938033
-0.057758596	0.00062882004	-0.017352117	0.09530706	0.013667584	0.0013913704	-0.03503651	0.07575905	0.042485826	0.02489546	0.047430396	0.0013078052	-0.059779376	-0.01750585	0.15721762	-0.007089432
-0.025404494	-0.084740624	0.05352888	-0.01948761	-0.06746995	-0.07161837	-0.0749973	0.033143304	0.041038062	-0.015416256	0.016316991	0.05905896	0.13699843	-0.08550896	-0.012801504	0.014715156
0.033110797	0.06151005	0.015935455	-0.0008336696	-0.014512148	0.062109306	0.034146015	0.107489206	0.033222374	-0.0043962216	0.021008447	0.052406892	0.062391724	0.04787823	-0.027297864	-0.0031308117
0.06965216	0.0633606	0.027194798	-0.06879204	-0.04138964	-0.06515244	0.04214921	0.15257065	0.015685227	-0.03753925	-0.06370628	0.056756835	0.008366788	-0.05919474	0.076405525	-0.0123717105
-0.044250846	-0.050713886	0.1481573	0.12212036	0.0673754	0.06144771	-0.08123554	-0.0783855	-0.032663714	0.119758524	0.03790978	-0.0006199514	0.0077336887	0.036762122	-0.042099476	0.08682832
0.052904986	-0.029611824	-0.092525676	0.029403204	0.04606369	0.051730406	0.019830113	-0.04609229	-0.017304	-0.10304272	0.04111017	0.007035142	-0.0059235194	-0.030290082	-0.047697175	-0.0005604782
-0.07020182	-0.10303467	0.091138385	0.057984564	0.0037374275	-0.020231323	-0.05987215	-0.025456471	0.09033822	0.014041696	-0.04958802	-0.041814703	-0.0018390756	0.010253907	-0.07502954	0.07085738
-0.040512484	-0.017056528	0.009789329	-0.05295681	0.052282102	0.076868616	0.016574053	0.050207507	-0.05271084	-0.013266269	-0.051626768	-0.05240518	0.0037502048	0.05045756	0.027874127	0.044272263
0.007738309	0.011132215	0.01600812	0.12208143	0.025529949	-0.029061263	-0.06840412	0.003818044	0.076208554	0.051884796	-0.031121045	0.07154511	-0.019747619	-0.121553525	0.076347575	0.10007603
