0.13731624	0.11017204	0.02104718	0.10330534	0.093426615	-0.09292022	0.00811403	-0.08386778	-0.03998364	-0.0336326	0.037610732	0.12954795	0.029601073	-0.114785016	0.071325056	0.016837968
0.17096317	0.08539237	-0.04650199	0.14183013	0.05256471	-0.038312666	0.085795745	-0.12102032	-0.12981494	-0.0688109	-0.015509123	0.113955624	-0.035423	-0.1238813	0.026335644	0.10812725
0.28425783	0.18994772	-0.13759883	0.20473479	0.23288137	-0.1129767	0.12213319	-0.17472735	-0.2312734	-0.18844593	0.055581	0.21913454	-0.046356324	-0.2453428	0.112200975	0.16339025
-0.8114781	-0.585073	0.40965605	-0.64950854	-0.5688675	0.48375207	-0.39039457	0.5943403	0.6656737	0.6488677	-0.2781736	-0.6604322	0.20033991	0.8211922	-0.34366313	-0.56337726
-0.010737042	0.001469447	-0.02704997	-0.04756346	-0.043326374	0.04947164	-0.026936775	0.017741906	-0.015651133	0.05917235	-0.0156084355	-0.06465456	-0.0356035	0.037607476	0.020876525	-0.029187633
0.026702665	-0.00079892745	0.039069034	-0.008522655	0.0046444763	0.047296394	-0.02895303	-0.019101521	-0.007857231	-0.04299268	0.014725896	-0.02730497	-0.041452542	-0.04809348	-0.00090360467	0.01187692
-0.6830385	-0.4934918	0.45283017	-0.63116246	-0.5109025	0.5085609	-0.40682644	0.5332857	0.6458746	0.62489516	-0.4383448	-0.62835145	0.30284855	0.63656014	-0.4379859	-0.47042587
0.023320826	0.054687984	0.00082442176	0.04187726	-0.004930827	-0.030031573	0.010028201	-0.029909773	-0.063369974	4.607442e-06	-0.0054876213	0.005212493	-0.0032379648	-0.047666043	-0.029235126	0.014571507
-0.60527223	-0.41488066	0.31334522	-0.5369314	-0.5324517	0.43130642	-0.33240047	0.47232744	0.5064807	0.51917875	-0.33370316	-0.5747045	0.24333696	0.5725088	-0.3576288	-0.5189787
0.03520615	0.014750175	-0.024048725	0.047351617	0.04738214	0.012645634	0.019411592	-0.074173234	-0.005444129	-0.074061505	0.015457414	0.022615429	-0.032269347	-0.030890128	-0.017796805	0.03117843
-0.6744433	-0.6115621	0.43436706	-0.64478487	-0.5595619	0.55011433	-0.50918865	0.5825075	0.6034197	0.6049345	-0.39166877	-0.6534624	0.43449655	0.67516047	-0.45864755	-0.58421373
